platform,type,id,parent_id,url,author,title,text,like_count,reaction_count,view_count,retweet_count,reply_count,comment_count,source,timestamp,parties_mentioned,is_palladam_related,nlp_sentiment,nlp_sentiment_score,nlp_trend_score,region
facebook,post,a9d3ec87f9fb736f,,https://www.facebook.com/search/posts?q=erode%20admk%20OR%20erode%20dmk,,,"Thiru Kamal Haasan, Member of Parliament Raises Voter Inconvenience due to SIR in Tamil Nadu at the Parliament Floor Leaders’ Meeting ahead of the Budget Session 2026.…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:25.206511,"dmk,admk",False,negative,0.6976,0.0,tamil_nadu_general
facebook,post,a9d3ec87f9fb736f,,https://www.facebook.com/search/posts?q=erode%20admk%20OR%20erode%20dmk,,,"Thiru Kamal Haasan, Member of Parliament Raises Voter Inconvenience due to SIR in Tamil Nadu at the Parliament Floor Leaders’ Meeting ahead of the Budget Session 2026.…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:25.206511,"dmk,admk",False,negative,0.6976,0.0,tamil_nadu_general
facebook,post,a9d3ec87f9fb736f,,https://www.facebook.com/search/posts?q=erode%20admk%20OR%20erode%20dmk,,,"Thiru Kamal Haasan, Member of Parliament Raises Voter Inconvenience due to SIR in Tamil Nadu at the Parliament Floor Leaders’ Meeting ahead of the Budget Session 2026.…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:25.204826,"dmk,admk",False,negative,0.6976,0.0,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.518739,"dmk,admk",True,negative,0.8327,0.0,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.518739,"dmk,admk",True,negative,0.8327,0.0,tamil_nadu_general
facebook,post,94266e914d88b0b1,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,"To those opposing the Government of Tamil Nadu’s firm stand against Hindi imposition and the slow erosion of India’s linguistic diversity, let’s set the record straight…  See more",,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.518739,"dmk,admk",True,negative,0.8327,0.0,tamil_nadu_general
facebook,post,442a28d7e6c21e65,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN Is this Bihar or UP .  Cm is sleeping with the police department. Save Tamilnadu. #tamil   #tamilcinema   #tamilreels   #tamilnadupolitics   #tvk   #TVKVijay   #tvkvijayspeech   #TamilNews   #TamilnaduNews   #tamilcomedy   #ADMK   #dmk …  See more,,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.517209,"dmk,admk,tvk",True,neutral,0.446,1.8605,tamil_nadu_general
facebook,post,442a28d7e6c21e65,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN Is this Bihar or UP .  Cm is sleeping with the police department. Save Tamilnadu. #tamil   #tamilcinema   #tamilreels   #tamilnadupolitics   #tvk   #TVKVijay   #tvkvijayspeech   #TamilNews   #TamilnaduNews   #tamilcomedy   #ADMK   #dmk …  See more,,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.517209,"dmk,admk,tvk",True,neutral,0.446,1.8605,tamil_nadu_general
facebook,post,a737030d636d3964,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,Cm sleeping is this Bihar UP or mother Tamil Nadu. Save Tn.  #TamilNews   #tamilnewsupdates   #tamil   #tamilcinema   #tvk   #DMK4TN,,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.517209,"dmk,admk,tvk",True,neutral,0.4497,0.9302,tamil_nadu_general
facebook,post,36e5ce6533fb6ffa,,https://www.facebook.com/search/posts?q=tiruppur%20dmk%20OR%20tiruppur%20admk,,,Cm is sleeping with the police department. Save Tamilnadu.,,,,,,,scrapy_facebook_search,2026-03-30T21:59:08.517209,"dmk,admk",True,negative,0.5806,0.0,tamil_nadu_general
